Python,Java,JavaScript,React,Node,Express,MongoDB,SQL,HTML,CSS,Git,DSA,Communication,Problem_Solving,Projects_Count,Internship_Count,Certification_Count,Interested_Domain,Career_Role
0.09,0.16,0.45,0.55,0.04,0.15,0.38,0.03,0.92,0.79,0.51,0.01,1.0,0.62,2,1,1,7,UI/UX Designer
0.19,0.05,0.25,0.3,0.25,0.24,0.05,0.0,0.85,0.84,0.55,0.09,0.81,0.73,2,2,1,7,UI/UX Designer
0.37,0.37,0.32,0.45,0.17,0.3,0.09,0.15,1.0,1.0,0.52,0.0,0.81,0.38,5,1,2,7,UI/UX Designer
0.17,0.0,0.4,0.22,0.07,0.0,0.07,0.3,0.84,0.82,0.43,0.08,1.0,0.77,2,1,1,7,UI/UX Designer
0.25,0.03,0.23,0.43,0.04,0.41,0.02,0.07,0.78,0.92,0.6,0.0,0.98,0.55,4,1,1,7,UI/UX Designer
0.0,0.14,0.43,0.22,0.0,0.28,0.07,0.0,0.93,0.92,0.46,0.12,0.76,0.69,4,2,2,7,UI/UX Designer
0.17,0.28,0.49,0.27,0.08,0.22,0.01,0.0,0.93,0.72,0.54,0.16,0.87,0.77,4,1,2,7,UI/UX Designer
0.0,0.21,0.37,0.36,0.25,0.13,0.24,0.06,0.95,0.92,0.42,0.06,1.0,0.56,4,2,0,7,UI/UX Designer
0.17,0.14,0.35,0.31,0.06,0.0,0.09,0.42,0.78,0.68,0.67,0.15,0.94,0.56,4,2,1,7,UI/UX Designer
0.04,0.12,0.38,0.26,0.04,0.14,0.0,0.08,0.81,0.89,0.49,0.2,0.98,0.64,4,2,1,7,UI/UX Designer
0.21,0.02,0.28,0.25,0.25,0.0,0.11,0.06,1.0,1.0,0.32,0.24,0.62,0.67,2,2,2,7,UI/UX Designer
0.3,0.05,0.52,0.26,0.04,0.09,0.35,0.34,0.84,1.0,0.5,0.34,1.0,0.63,3,1,0,7,UI/UX Designer
0.11,0.14,0.28,0.38,0.14,0.19,0.14,0.13,0.68,1.0,0.34,0.22,0.89,0.41,3,2,0,7,UI/UX Designer
0.01,0.22,0.52,0.43,0.15,0.0,0.06,0.22,1.0,1.0,0.54,0.08,0.66,0.7,5,1,1,7,UI/UX Designer
0.05,0.26,0.46,0.32,0.18,0.25,0.09,0.0,1.0,0.87,0.81,0.03,0.85,0.69,5,2,1,7,UI/UX Designer
0.35,0.0,0.36,0.38,0.1,0.03,0.08,0.03,0.87,0.95,0.38,0.23,0.91,0.53,4,2,1,7,UI/UX Designer
0.1,0.3,0.42,0.18,0.5,0.0,0.0,0.0,1.0,1.0,0.52,0.15,0.93,0.39,4,1,1,7,UI/UX Designer
0.04,0.23,0.4,0.22,0.1,0.08,0.08,0.18,0.87,0.83,0.34,0.1,1.0,0.59,3,2,1,7,UI/UX Designer
0.0,0.13,0.31,0.23,0.15,0.0,0.0,0.13,0.9,0.92,0.54,0.11,0.97,0.61,4,2,0,7,UI/UX Designer
0.09,0.25,0.41,0.32,0.1,0.14,0.07,0.0,0.9,0.92,0.7,0.0,1.0,0.73,2,1,2,7,UI/UX Designer
0.06,0.14,0.45,0.37,0.0,0.32,0.21,0.21,1.0,0.96,0.38,0.08,0.7,0.65,2,1,1,7,UI/UX Designer
0.11,0.14,0.43,0.01,0.01,0.19,0.3,0.05,0.85,0.89,0.71,0.11,0.63,0.81,5,1,1,7,UI/UX Designer
0.21,0.29,0.44,0.31,0.0,0.19,0.0,0.05,1.0,1.0,0.44,0.05,0.82,0.46,2,2,1,7,UI/UX Designer
0.05,0.27,0.48,0.22,0.2,0.14,0.05,0.16,0.85,0.95,0.54,0.16,1.0,0.71,4,2,2,7,UI/UX Designer
0.08,0.26,0.19,0.27,0.14,0.0,0.21,0.2,0.85,1.0,0.37,0.0,0.84,0.62,4,2,1,7,UI/UX Designer
0.0,0.18,0.1,0.22,0.01,0.07,0.0,0.15,0.75,1.0,0.43,0.09,0.9,0.63,2,2,0,7,UI/UX Designer
0.0,0.01,0.42,0.0,0.2,0.0,0.0,0.0,0.93,1.0,0.48,0.15,0.96,0.69,3,1,1,7,UI/UX Designer
0.14,0.11,0.5,0.37,0.07,0.03,0.08,0.03,0.88,0.9,0.39,0.18,0.86,0.5,2,1,1,7,UI/UX Designer
0.04,0.07,0.42,0.4,0.04,0.0,0.26,0.0,0.87,0.91,0.49,0.0,1.0,0.26,4,1,0,7,UI/UX Designer
0.0,0.35,0.43,0.26,0.28,0.0,0.0,0.0,0.85,0.9,0.58,0.0,0.94,0.53,3,1,1,7,UI/UX Designer
0.16,0.1,0.45,0.29,0.02,0.0,0.0,0.08,1.0,0.99,0.53,0.01,1.0,0.59,5,2,1,7,UI/UX Designer
0.12,0.23,0.24,0.09,0.01,0.09,0.19,0.05,0.95,1.0,0.3,0.08,1.0,0.51,2,2,1,7,UI/UX Designer
0.24,0.0,0.43,0.38,0.12,0.03,0.1,0.16,0.81,0.76,0.75,0.12,1.0,0.63,3,1,0,7,UI/UX Designer
0.02,0.0,0.5,0.29,0.06,0.03,0.32,0.14,0.97,0.92,0.53,0.27,0.87,0.43,2,2,1,7,UI/UX Designer
0.08,0.03,0.54,0.13,0.38,0.21,0.0,0.07,0.88,0.95,0.38,0.1,0.89,0.51,5,1,0,7,UI/UX Designer
0.08,0.06,0.51,0.25,0.0,0.12,0.02,0.0,0.9,0.88,0.47,0.13,0.83,0.61,3,2,2,7,UI/UX Designer
0.21,0.1,0.52,0.34,0.05,0.11,0.16,0.12,0.92,0.81,0.45,0.37,1.0,0.42,3,2,1,7,UI/UX Designer
0.05,0.18,0.29,0.35,0.08,0.11,0.3,0.24,1.0,0.8,0.38,0.16,0.94,0.36,4,2,1,7,UI/UX Designer
0.05,0.13,0.63,0.24,0.06,0.08,0.05,0.06,0.98,1.0,0.52,0.19,0.88,0.58,4,1,1,7,UI/UX Designer
0.11,0.1,0.3,0.26,0.0,0.1,0.0,0.09,0.98,0.9,0.42,0.02,1.0,0.62,3,2,0,7,UI/UX Designer
0.17,0.29,0.38,0.24,0.35,0.08,0.14,0.08,0.71,0.86,0.63,0.0,1.0,0.69,5,1,1,7,UI/UX Designer
0.0,0.0,0.58,0.27,0.15,0.16,0.0,0.2,0.97,0.98,0.42,0.13,0.88,0.61,3,2,2,7,UI/UX Designer
0.0,0.15,0.46,0.28,0.14,0.3,0.02,0.0,0.85,0.78,0.55,0.05,0.97,0.63,3,2,1,7,UI/UX Designer
0.16,0.05,0.47,0.17,0.0,0.0,0.13,0.03,0.73,0.91,0.57,0.08,1.0,0.7,4,1,1,7,UI/UX Designer
0.22,0.14,0.61,0.26,0.07,0.13,0.16,0.13,0.75,0.94,0.46,0.03,0.9,0.48,5,2,2,7,UI/UX Designer
0.11,0.0,0.45,0.31,0.08,0.21,0.09,0.18,0.76,1.0,0.57,0.36,1.0,0.71,4,2,1,7,UI/UX Designer
0.22,0.16,0.31,0.31,0.12,0.0,0.0,0.02,1.0,0.85,0.65,0.04,1.0,0.71,4,1,0,7,UI/UX Designer
0.15,0.19,0.37,0.42,0.15,0.0,0.32,0.0,1.0,0.88,0.46,0.15,0.82,0.37,4,2,1,7,UI/UX Designer
0.18,0.22,0.34,0.47,0.14,0.0,0.08,0.08,1.0,0.83,0.52,0.0,0.8,0.7,2,1,1,7,UI/UX Designer
0.0,0.3,0.4,0.25,0.29,0.06,0.0,0.01,0.8,0.77,0.42,0.39,0.76,0.42,5,1,1,7,UI/UX Designer
0.0,0.3,0.21,0.34,0.18,0.2,0.06,0.0,1.0,0.85,0.68,0.14,0.84,0.65,4,1,0,7,UI/UX Designer
0.15,0.0,0.24,0.34,0.33,0.02,0.01,0.06,0.74,0.97,0.61,0.16,0.88,0.48,4,2,0,7,UI/UX Designer
0.0,0.14,0.35,0.2,0.0,0.04,0.02,0.27,0.86,0.92,0.51,0.11,0.86,0.54,3,2,1,7,UI/UX Designer
0.0,0.0,0.54,0.44,0.19,0.06,0.02,0.0,1.0,1.0,0.56,0.0,0.86,0.59,4,2,2,7,UI/UX Designer
0.0,0.08,0.37,0.42,0.0,0.0,0.11,0.0,1.0,0.74,0.72,0.0,0.73,0.67,4,1,1,7,UI/UX Designer
0.11,0.13,0.53,0.24,0.07,0.04,0.12,0.18,0.94,0.89,0.63,0.0,0.72,0.64,4,2,1,7,UI/UX Designer
0.08,0.22,0.43,0.27,0.09,0.09,0.13,0.0,0.72,0.98,0.61,0.19,0.92,0.69,4,1,2,7,UI/UX Designer
0.07,0.0,0.61,0.27,0.12,0.25,0.0,0.04,0.85,0.86,0.48,0.27,0.98,0.71,5,2,1,7,UI/UX Designer
0.0,0.0,0.17,0.32,0.08,0.21,0.0,0.04,1.0,0.66,0.65,0.01,1.0,0.69,2,2,2,7,UI/UX Designer
0.0,0.35,0.48,0.3,0.0,0.21,0.0,0.15,0.96,0.95,0.6,0.03,0.97,0.52,4,2,2,7,UI/UX Designer
0.04,0.01,0.3,0.08,0.0,0.2,0.08,0.04,0.9,1.0,0.5,0.16,0.8,0.53,4,2,1,7,UI/UX Designer
0.2,0.0,0.27,0.34,0.0,0.0,0.02,0.07,0.87,0.87,0.6,0.07,0.85,0.44,2,2,0,7,UI/UX Designer
0.13,0.06,0.68,0.29,0.17,0.0,0.0,0.0,0.79,0.95,0.62,0.14,0.87,0.52,5,2,1,7,UI/UX Designer
0.09,0.11,0.47,0.3,0.06,0.19,0.21,0.0,1.0,0.86,0.69,0.02,0.78,0.68,4,2,0,7,UI/UX Designer
0.06,0.24,0.26,0.48,0.0,0.2,0.06,0.0,0.84,0.97,0.5,0.23,1.0,0.46,5,2,1,7,UI/UX Designer
0.0,0.18,0.33,0.15,0.02,0.18,0.18,0.22,0.87,1.0,0.63,0.0,1.0,0.6,3,2,1,7,UI/UX Designer
0.16,0.13,0.36,0.18,0.31,0.05,0.21,0.04,0.98,0.91,0.5,0.0,0.96,0.77,2,1,0,7,UI/UX Designer
0.27,0.0,0.49,0.28,0.08,0.24,0.06,0.04,0.86,0.86,0.54,0.26,0.95,0.6,3,1,1,7,UI/UX Designer
0.14,0.16,0.3,0.3,0.02,0.28,0.0,0.17,0.81,0.76,0.46,0.25,0.82,0.38,4,2,2,7,UI/UX Designer
0.0,0.04,0.5,0.24,0.0,0.09,0.04,0.25,1.0,0.96,0.5,0.07,0.87,0.39,3,1,2,7,UI/UX Designer
0.0,0.04,0.36,0.44,0.1,0.1,0.2,0.04,1.0,0.95,0.65,0.05,0.86,0.62,2,2,1,7,UI/UX Designer
0.0,0.16,0.49,0.33,0.29,0.0,0.03,0.11,1.0,1.0,0.36,0.0,0.99,0.61,5,1,1,7,UI/UX Designer
0.03,0.11,0.46,0.13,0.18,0.15,0.0,0.37,0.79,0.99,0.53,0.05,0.91,0.66,5,2,0,7,UI/UX Designer
0.27,0.05,0.54,0.26,0.12,0.0,0.0,0.19,1.0,0.9,0.35,0.11,1.0,0.81,4,1,1,7,UI/UX Designer
0.0,0.11,0.56,0.28,0.0,0.0,0.01,0.05,1.0,0.77,0.69,0.0,1.0,0.81,4,1,0,7,UI/UX Designer
0.16,0.16,0.35,0.52,0.1,0.1,0.11,0.02,0.78,0.86,0.58,0.0,0.72,0.53,4,1,2,7,UI/UX Designer
0.0,0.22,0.32,0.27,0.1,0.0,0.0,0.12,1.0,0.79,0.39,0.0,0.87,0.48,4,1,1,7,UI/UX Designer
0.29,0.21,0.33,0.35,0.21,0.12,0.05,0.09,0.91,0.91,0.55,0.0,0.82,0.55,4,1,1,7,UI/UX Designer
0.0,0.0,0.33,0.38,0.1,0.0,0.24,0.3,0.87,0.91,0.32,0.05,0.96,0.64,5,2,0,7,UI/UX Designer
0.0,0.1,0.55,0.48,0.07,0.0,0.13,0.14,0.95,0.86,0.48,0.02,0.92,0.7,4,1,2,7,UI/UX Designer
0.2,0.08,0.51,0.29,0.11,0.13,0.14,0.17,1.0,1.0,0.4,0.27,0.7,0.52,4,2,1,7,UI/UX Designer
0.06,0.29,0.31,0.55,0.24,0.15,0.17,0.0,0.87,1.0,0.43,0.23,0.73,0.46,4,1,1,7,UI/UX Designer
0.0,0.14,0.24,0.16,0.28,0.15,0.28,0.15,0.83,0.91,0.53,0.37,0.98,0.51,4,1,1,7,UI/UX Designer
0.09,0.0,0.39,0.39,0.27,0.22,0.0,0.0,0.77,1.0,0.56,0.42,1.0,0.61,4,2,2,7,UI/UX Designer
0.09,0.24,0.44,0.26,0.0,0.0,0.24,0.19,0.97,1.0,0.38,0.04,0.85,0.44,2,2,2,7,UI/UX Designer
0.0,0.23,0.43,0.35,0.12,0.0,0.0,0.17,0.91,0.7,0.47,0.17,0.75,0.55,4,2,2,7,UI/UX Designer
0.2,0.01,0.45,0.36,0.18,0.0,0.14,0.1,1.0,0.82,0.34,0.0,0.87,0.55,4,1,1,7,UI/UX Designer
0.24,0.15,0.29,0.3,0.29,0.22,0.24,0.16,0.84,1.0,0.57,0.21,0.91,0.48,3,2,2,7,UI/UX Designer
0.26,0.0,0.51,0.27,0.14,0.0,0.11,0.0,0.8,0.96,0.41,0.15,0.91,0.89,4,2,0,7,UI/UX Designer
0.02,0.0,0.25,0.27,0.29,0.04,0.0,0.18,0.92,0.65,0.58,0.36,0.59,0.45,4,1,2,7,UI/UX Designer
0.3,0.24,0.35,0.31,0.0,0.07,0.11,0.09,1.0,0.86,0.39,0.0,0.98,0.43,5,1,0,7,UI/UX Designer
0.11,0.09,0.49,0.2,0.12,0.03,0.18,0.0,0.98,0.93,0.35,0.31,0.97,0.47,5,2,2,7,UI/UX Designer
0.14,0.0,0.38,0.3,0.1,0.11,0.0,0.01,0.81,0.71,0.54,0.21,1.0,0.57,4,2,2,7,UI/UX Designer
0.17,0.0,0.28,0.03,0.13,0.33,0.02,0.08,1.0,0.93,0.38,0.28,0.92,0.57,4,1,2,7,UI/UX Designer
0.21,0.31,0.43,0.31,0.22,0.27,0.0,0.3,0.85,1.0,0.37,0.22,0.73,0.73,4,1,1,7,UI/UX Designer
0.24,0.12,0.25,0.18,0.57,0.38,0.07,0.15,1.0,0.74,0.58,0.22,0.94,0.77,5,2,1,7,UI/UX Designer
0.06,0.27,0.27,0.48,0.15,0.17,0.06,0.0,1.0,0.94,0.66,0.08,0.85,0.77,4,2,2,7,UI/UX Designer
0.01,0.0,0.42,0.49,0.2,0.0,0.27,0.24,1.0,1.0,0.44,0.0,1.0,0.69,4,1,1,7,UI/UX Designer
0.05,0.0,0.52,0.21,0.24,0.0,0.04,0.34,0.93,0.84,0.42,0.0,0.95,0.71,2,2,1,7,UI/UX Designer
0.0,0.05,0.45,0.38,0.01,0.05,0.28,0.24,0.93,0.63,0.8,0.1,0.86,0.54,3,1,1,7,UI/UX Designer
0.08,0.22,0.2,0.21,0.12,0.22,0.32,0.21,0.83,0.69,0.72,0.0,0.92,0.59,2,1,1,7,UI/UX Designer
0.21,0.0,0.55,0.42,0.27,0.08,0.04,0.11,0.89,0.82,0.43,0.06,0.76,0.68,4,2,1,7,UI/UX Designer
0.1,0.19,0.22,0.28,0.03,0.15,0.0,0.06,0.98,0.93,0.59,0.03,0.56,0.73,3,2,2,7,UI/UX Designer
0.0,0.28,0.53,0.45,0.1,0.06,0.1,0.3,0.87,1.0,0.48,0.0,0.65,0.67,4,2,1,7,UI/UX Designer
0.36,0.21,0.49,0.23,0.08,0.16,0.1,0.25,0.93,0.83,0.54,0.06,0.99,0.54,5,2,1,7,UI/UX Designer
0.22,0.26,0.42,0.2,0.05,0.02,0.0,0.09,0.97,0.96,0.5,0.11,0.89,0.44,4,1,1,7,UI/UX Designer
0.03,0.13,0.5,0.19,0.11,0.0,0.28,0.0,0.84,1.0,0.47,0.0,0.99,0.68,4,2,1,7,UI/UX Designer
0.0,0.18,0.54,0.23,0.0,0.24,0.24,0.19,0.73,0.96,0.57,0.21,0.92,0.51,5,2,1,7,UI/UX Designer
0.3,0.24,0.6,0.44,0.0,0.14,0.17,0.0,0.76,0.99,0.6,0.38,0.87,0.4,3,2,1,7,UI/UX Designer
0.02,0.16,0.35,0.11,0.21,0.0,0.0,0.0,0.92,0.92,0.73,0.21,1.0,0.63,5,1,0,7,UI/UX Designer
0.19,0.15,0.43,0.05,0.05,0.25,0.01,0.0,0.78,1.0,0.56,0.28,0.99,0.5,4,2,2,7,UI/UX Designer
0.17,0.32,0.32,0.21,0.1,0.27,0.05,0.32,0.77,0.92,0.3,0.0,0.87,0.63,3,2,1,7,UI/UX Designer
0.21,0.21,0.41,0.12,0.19,0.29,0.17,0.08,0.96,0.9,0.67,0.14,1.0,0.75,5,1,1,7,UI/UX Designer
0.16,0.11,0.14,0.35,0.28,0.12,0.0,0.16,1.0,0.81,0.48,0.07,0.92,0.56,5,2,1,7,UI/UX Designer
0.0,0.0,0.59,0.18,0.1,0.0,0.0,0.06,0.79,0.82,0.74,0.15,1.0,0.7,4,2,1,7,UI/UX Designer
0.02,0.08,0.36,0.15,0.0,0.0,0.32,0.06,0.99,0.65,0.38,0.0,0.88,0.89,3,2,1,7,UI/UX Designer
0.05,0.03,0.41,0.39,0.12,0.0,0.19,0.21,0.79,1.0,0.51,0.16,0.96,0.63,3,1,2,7,UI/UX Designer
0.1,0.0,0.46,0.43,0.15,0.08,0.15,0.02,1.0,1.0,0.5,0.12,0.78,0.67,4,2,1,7,UI/UX Designer
0.24,0.18,0.54,0.34,0.0,0.02,0.13,0.16,0.85,1.0,0.61,0.0,0.89,0.48,5,2,1,7,UI/UX Designer
0.62,0.32,0.33,0.0,0.35,0.15,0.32,0.51,0.4,0.0,0.57,0.39,0.52,0.88,2,2,2,8,Cyber Security Analyst
0.74,0.32,0.25,0.07,0.12,0.21,0.0,0.54,0.19,0.2,0.66,0.57,0.57,0.68,2,1,3,8,Cyber Security Analyst
0.65,0.28,0.17,0.21,0.11,0.08,0.21,0.63,0.25,0.03,0.65,0.34,0.73,0.89,2,1,1,8,Cyber Security Analyst
0.65,0.29,0.25,0.0,0.27,0.18,0.19,0.2,0.17,0.0,0.64,0.53,0.43,0.64,2,0,2,8,Cyber Security Analyst
0.74,0.16,0.22,0.23,0.18,0.15,0.29,0.48,0.35,0.05,0.63,0.5,0.62,0.73,2,1,3,8,Cyber Security Analyst
0.8,0.23,0.3,0.14,0.26,0.18,0.41,0.5,0.04,0.05,0.86,0.65,0.29,0.66,2,1,1,8,Cyber Security Analyst
0.73,0.37,0.42,0.02,0.06,0.2,0.16,0.59,0.07,0.22,0.86,0.5,0.51,0.61,2,0,1,8,Cyber Security Analyst
0.53,0.18,0.4,0.0,0.18,0.16,0.11,0.34,0.0,0.0,0.69,0.57,0.69,0.74,2,0,2,8,Cyber Security Analyst
0.73,0.51,0.32,0.17,0.09,0.32,0.07,0.53,0.15,0.09,0.83,0.46,0.63,0.65,2,1,3,8,Cyber Security Analyst
0.58,0.55,0.25,0.0,0.18,0.24,0.18,0.49,0.18,0.15,0.8,0.48,0.81,0.82,2,0,3,8,Cyber Security Analyst
0.63,0.31,0.36,0.39,0.21,0.38,0.24,0.49,0.22,0.0,0.74,0.26,0.4,0.71,2,1,2,8,Cyber Security Analyst
0.84,0.37,0.23,0.21,0.23,0.21,0.09,0.44,0.09,0.22,0.88,0.61,0.52,0.66,1,1,2,8,Cyber Security Analyst
0.79,0.42,0.25,0.15,0.34,0.4,0.17,0.36,0.27,0.13,0.7,0.44,0.61,0.63,2,2,1,8,Cyber Security Analyst
0.94,0.33,0.17,0.08,0.29,0.44,0.02,0.37,0.16,0.06,0.66,0.49,0.74,0.55,1,0,3,8,Cyber Security Analyst
0.89,0.38,0.23,0.19,0.25,0.02,0.03,0.54,0.0,0.22,0.53,0.61,0.67,0.76,2,1,3,8,Cyber Security Analyst
0.55,0.12,0.51,0.06,0.18,0.42,0.14,0.5,0.08,0.0,0.93,0.73,0.62,0.82,1,1,3,8,Cyber Security Analyst
0.92,0.23,0.43,0.14,0.03,0.12,0.48,0.54,0.32,0.07,0.64,0.5,0.47,0.52,1,0,3,8,Cyber Security Analyst
0.73,0.34,0.44,0.0,0.27,0.29,0.32,0.33,0.23,0.31,0.69,0.56,0.59,0.58,1,1,2,8,Cyber Security Analyst
0.72,0.32,0.23,0.21,0.4,0.12,0.19,0.22,0.1,0.34,0.66,0.53,0.41,0.75,2,1,3,8,Cyber Security Analyst
0.76,0.03,0.38,0.04,0.16,0.32,0.36,0.42,0.12,0.06,0.62,0.33,0.5,0.62,2,1,2,8,Cyber Security Analyst
0.55,0.17,0.17,0.0,0.44,0.07,0.19,0.51,0.18,0.01,0.75,0.32,0.37,0.83,2,1,2,8,Cyber Security Analyst
0.55,0.18,0.44,0.03,0.3,0.07,0.17,0.59,0.1,0.22,0.66,0.51,0.38,0.61,1,1,3,8,Cyber Security Analyst
0.8,0.24,0.32,0.35,0.3,0.26,0.39,0.38,0.35,0.14,0.87,0.44,0.67,0.49,2,1,2,8,Cyber Security Analyst
0.65,0.34,0.38,0.23,0.26,0.0,0.07,0.48,0.22,0.2,0.71,0.51,0.53,0.67,2,1,1,8,Cyber Security Analyst
0.85,0.35,0.52,0.1,0.19,0.23,0.63,0.63,0.1,0.15,0.72,0.59,0.72,0.77,1,2,1,8,Cyber Security Analyst
0.69,0.22,0.3,0.02,0.21,0.16,0.36,0.55,0.29,0.12,0.65,0.54,0.52,0.41,1,2,3,8,Cyber Security Analyst
0.77,0.26,0.33,0.07,0.27,0.36,0.15,0.61,0.16,0.07,0.65,0.3,0.56,0.73,2,2,2,8,Cyber Security Analyst
0.67,0.16,0.24,0.07,0.13,0.23,0.22,0.6,0.34,0.18,0.62,0.52,0.31,0.64,2,1,3,8,Cyber Security Analyst
0.76,0.45,0.25,0.09,0.1,0.0,0.29,0.5,0.21,0.0,0.68,0.63,0.5,0.7,2,1,2,8,Cyber Security Analyst
0.64,0.24,0.16,0.06,0.37,0.04,0.13,0.61,0.31,0.01,0.84,0.45,0.36,0.88,1,2,2,8,Cyber Security Analyst
0.76,0.49,0.44,0.2,0.16,0.16,0.3,0.55,0.24,0.09,0.65,0.33,0.58,0.68,1,1,3,8,Cyber Security Analyst
0.77,0.17,0.31,0.24,0.25,0.21,0.27,0.53,0.34,0.13,0.7,0.37,0.65,0.59,2,1,1,8,Cyber Security Analyst
0.54,0.29,0.09,0.29,0.25,0.22,0.38,0.52,0.23,0.12,0.77,0.44,0.47,0.8,1,0,2,8,Cyber Security Analyst
0.54,0.37,0.21,0.19,0.4,0.29,0.25,0.58,0.33,0.14,0.78,0.43,0.38,0.64,1,1,2,8,Cyber Security Analyst
0.64,0.16,0.45,0.23,0.15,0.0,0.24,0.52,0.12,0.0,0.67,0.59,0.61,0.69,2,1,3,8,Cyber Security Analyst
0.67,0.3,0.2,0.29,0.36,0.39,0.28,0.5,0.39,0.02,0.6,0.43,0.56,0.61,1,1,3,8,Cyber Security Analyst
0.58,0.44,0.32,0.0,0.28,0.14,0.5,0.57,0.09,0.21,0.89,0.5,0.41,0.71,1,1,2,8,Cyber Security Analyst
0.84,0.32,0.4,0.12,0.17,0.08,0.19,0.61,0.1,0.15,0.66,0.51,0.5,0.73,2,1,3,8,Cyber Security Analyst
0.61,0.47,0.21,0.15,0.42,0.26,0.14,0.4,0.0,0.06,0.54,0.5,0.46,0.72,2,1,3,8,Cyber Security Analyst
0.48,0.09,0.37,0.03,0.15,0.21,0.0,0.45,0.19,0.31,0.59,0.59,0.5,0.56,1,1,3,8,Cyber Security Analyst
0.58,0.21,0.17,0.01,0.14,0.18,0.17,0.57,0.36,0.24,0.73,0.4,0.63,0.63,1,1,3,8,Cyber Security Analyst
0.74,0.01,0.39,0.03,0.12,0.16,0.16,0.41,0.2,0.03,0.71,0.32,0.47,0.57,2,0,3,8,Cyber Security Analyst
0.57,0.35,0.19,0.02,0.0,0.46,0.33,0.42,0.23,0.05,0.81,0.46,0.48,0.62,2,0,3,8,Cyber Security Analyst
0.71,0.09,0.23,0.0,0.14,0.09,0.28,0.41,0.16,0.0,0.82,0.37,0.44,0.79,2,1,3,8,Cyber Security Analyst
0.58,0.3,0.21,0.34,0.13,0.06,0.09,0.5,0.21,0.14,0.81,0.3,0.61,0.59,2,1,3,8,Cyber Security Analyst
0.85,0.17,0.24,0.22,0.27,0.14,0.17,0.61,0.39,0.3,0.87,0.42,0.72,0.61,1,1,3,8,Cyber Security Analyst
0.77,0.56,0.34,0.0,0.18,0.31,0.33,0.69,0.33,0.0,0.73,0.33,0.58,0.79,1,0,1,8,Cyber Security Analyst
0.79,0.37,0.4,0.0,0.13,0.28,0.0,0.3,0.11,0.19,0.7,0.56,0.38,0.58,1,2,2,8,Cyber Security Analyst
0.59,0.21,0.16,0.0,0.21,0.29,0.11,0.26,0.21,0.16,0.78,0.38,0.43,0.57,1,1,2,8,Cyber Security Analyst
0.93,0.08,0.18,0.0,0.0,0.11,0.28,0.43,0.16,0.0,0.6,0.44,0.58,0.5,2,2,3,8,Cyber Security Analyst
0.64,0.11,0.32,0.21,0.0,0.06,0.35,0.55,0.26,0.21,0.76,0.52,0.63,0.65,1,1,2,8,Cyber Security Analyst
0.68,0.13,0.31,0.05,0.1,0.0,0.1,0.48,0.16,0.0,0.7,0.38,0.61,0.83,2,2,2,8,Cyber Security Analyst
0.76,0.27,0.25,0.0,0.32,0.13,0.42,0.34,0.34,0.0,0.68,0.43,0.55,0.8,2,0,3,8,Cyber Security Analyst
0.74,0.43,0.12,0.02,0.34,0.5,0.07,0.42,0.04,0.0,0.73,0.57,0.46,0.67,2,1,2,8,Cyber Security Analyst
0.71,0.0,0.37,0.0,0.1,0.18,0.03,0.66,0.1,0.42,0.78,0.43,0.46,0.72,1,1,1,8,Cyber Security Analyst
0.63,0.38,0.46,0.08,0.12,0.08,0.0,0.45,0.17,0.1,0.76,0.44,0.72,0.56,1,1,3,8,Cyber Security Analyst
0.96,0.24,0.4,0.04,0.08,0.35,0.19,0.65,0.29,0.15,0.77,0.63,0.61,0.65,1,1,3,8,Cyber Security Analyst
0.67,0.44,0.32,0.27,0.37,0.19,0.36,0.46,0.23,0.01,0.77,0.54,0.56,0.54,2,2,1,8,Cyber Security Analyst
0.78,0.24,0.43,0.15,0.05,0.32,0.0,0.58,0.13,0.12,0.53,0.41,0.44,0.68,2,2,2,8,Cyber Security Analyst
0.93,0.6,0.17,0.0,0.06,0.19,0.34,0.44,0.27,0.0,0.64,0.52,0.5,0.7,2,1,3,8,Cyber Security Analyst
0.64,0.18,0.33,0.0,0.3,0.06,0.16,0.23,0.42,0.18,0.71,0.42,0.37,0.68,2,1,3,8,Cyber Security Analyst
0.54,0.32,0.36,0.17,0.28,0.27,0.29,0.39,0.36,0.0,0.74,0.42,0.29,0.63,1,0,2,8,Cyber Security Analyst
0.79,0.38,0.23,0.0,0.32,0.05,0.15,0.56,0.0,0.21,0.99,0.51,0.5,0.71,2,0,3,8,Cyber Security Analyst
0.89,0.31,0.23,0.07,0.08,0.15,0.21,0.56,0.3,0.09,0.68,0.61,0.46,0.78,2,1,1,8,Cyber Security Analyst
0.54,0.37,0.33,0.14,0.28,0.25,0.2,0.79,0.05,0.03,0.82,0.52,0.59,0.72,2,1,3,8,Cyber Security Analyst
0.78,0.11,0.48,0.0,0.14,0.12,0.03,0.54,0.4,0.0,0.42,0.4,0.47,0.79,2,1,3,8,Cyber Security Analyst
0.75,0.12,0.47,0.0,0.29,0.21,0.18,0.47,0.12,0.26,0.7,0.35,0.45,0.72,1,0,2,8,Cyber Security Analyst
0.76,0.24,0.26,0.34,0.18,0.29,0.29,0.36,0.0,0.2,0.57,0.3,0.62,0.58,1,1,2,8,Cyber Security Analyst
0.82,0.0,0.42,0.15,0.0,0.07,0.0,0.7,0.08,0.21,0.81,0.49,0.42,0.76,2,2,1,8,Cyber Security Analyst
